MEMNAME,MEMLABEL,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,INFORMAT
REPOSITMAIN2,,KIEVR,1,8,182,FOIE: E4c4. Times diagnosed with kidney infection in your lifetime,X4140F,0,
REPOSITMAIN2,,LANG_ENSP,1,8,8,FOIA: A6. Language,X4085F,0,
REPOSITMAIN2,,LASTHCP,1,8,260,FOIE: E9. When did you last see a health care provider,X4074F,0,
REPOSITMAIN2,,LAWNWORK,1,8,320,FOIE: F4b. Lawn work or yard care,X4133F,0,
REPOSITMAIN2,,LEAK7DY,1,8,478,FOIG: K10a. When you were performing some physical activities?,X4140F,0,
REPOSITMAIN2,,LEAKAMT,1,8,477,"FOIG: K9. When you leak urine, about how much is it?",X4058F,0,
REPOSITMAIN2,,LEAKDUR,1,8,483,FOIG: K13. About how long have you had urine leakage?,X4063F,0,
REPOSITMAIN2,,LEAKFREQ,1,8,476,"FOIG: K8a. In the last 12mon, how often leakage?",X4065F,0,
REPOSITMAIN2,,LEAKHCP,1,8,484,FOIG: K14. Have you ever seen a health care provider for your urine?,X4061F,0,
REPOSITMAIN2,,LEAKNOWA,1,8,480,FOIG: K10c. Without any particular physical activity or warning,X4140F,0,
REPOSITMAIN2,,LEAKURGE,1,8,479,FOIG: K10b. When you had the strong feeling to empty your bladder,X4140F,0,
REPOSITMAIN2,,LEAKURIN,1,8,475,"FOIG: K8. In the last 12 months, have you leaked urine?",X4133F,0,
REPOSITMAIN2,,LIQU30DY,1,8,400,FOIF: J9c. Hard liquor either alone or mixed?,X4133F,0,
REPOSITMAIN2,,LIQUFREQ,1,8,401,"FOIF: J9ci. If yes, how often?",X4060F,0,
REPOSITMAIN2,,LIQUVOL,1,8,402,"FOIF: J9cii. If yes, how much?",X4053F,0,
REPOSITMAIN2,,LOCATION,1,8,9,FOIA: A7. Location,X4092F,0,
REPOSITMAIN2,,LTHSWORK,1,8,317,FOIE: F2. Have you done any light housework,X4133F,0,
REPOSITMAIN2,,LTSPDUR,1,8,310,FOIE: F1ci. How many hours per day (engage in light sport),X4096F,0,
REPOSITMAIN2,,LTSPORT,1,8,309,FOIE: F1c. How often did you (engage in light sport),X4051F,0,
REPOSITMAIN2,,MARITAL,1,8,503,FOIG: L7. What is your current marital status?,X4066F,0,
REPOSITMAIN2,,MASTER_ID,2,6,4,MASTER_ID,$,6,$
REPOSITMAIN2,,MDSPDUR,1,8,312,FOIE: F1di. How many hours per day (engage in moderate sport),X4096F,0,
REPOSITMAIN2,,MDSPORT,1,8,311,FOIE: F1d. How often did you (engage in moderate sport),X4051F,0,
REPOSITMAIN2,,MEDICAID,1,8,267,FOIE: E11b. Medicaid,X4133F,0,
REPOSITMAIN2,,MEDICARE,1,8,268,FOIE: E11c. Medicare,X4133F,0,
REPOSITMAIN2,,MENARCHE,1,8,349,FOIF: G4. How old were you when your menstrual cycles started?,X4140F,0,
REPOSITMAIN2,,MI,1,8,79,FOID: E3h. Heart attack,X4134F,0,
REPOSITMAIN2,,MIAGE,1,8,81,FOID: E3hii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,MIBAGE,1,8,240,FOIE: E6c1iv. Brother's age (heart attack),X4140F,0,
REPOSITMAIN2,,MIBRO,1,8,239,FOIE: E6civ. Brother (heart attack),X4134F,0,
REPOSITMAIN2,,MIFAGE,1,8,236,FOIE: E6c1ii. Father's age (heart attack),X4140F,0,
REPOSITMAIN2,,MIFHX,1,8,232,FOIE: E6c. Heart attack (is non circled),X4133F,0,
REPOSITMAIN2,,MIKAGE,1,8,242,FOIE: E6c1v. Child's age (heart attack),X4140F,0,
REPOSITMAIN2,,MIKID,1,8,241,FOIE: E6cv. Child (heart attack),X4134F,0,
REPOSITMAIN2,,MILHEALT,1,8,271,FOIE: E11f. TriCare Military Health,X4133F,0,
REPOSITMAIN2,,MILK,1,8,412,FOIF: J12h. Milk,X4140F,0,
REPOSITMAIN2,,MIMA,1,8,233,FOIE: E6ci. Mother (heart attack),X4134F,0,
REPOSITMAIN2,,MIMAGE,1,8,234,FOIE: E6c1i. Mother's age (heart attack),X4140F,0,
REPOSITMAIN2,,MIPA,1,8,235,FOIE: E6cii. Father (heart attack),X4134F,0,
REPOSITMAIN2,,MISAGE,1,8,238,FOIE: E6c1iii. Sister's age (heart attack),X4140F,0,
REPOSITMAIN2,,MISIS,1,8,237,FOIE: E6ciii. Sister (heart attack),X4134F,0,
REPOSITMAIN2,,MITX,1,8,80,FOID: E3hi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,MOVEUS,2,10,501,FOIG: L2b. What year did you move to the United States?,$,10,$
REPOSITMAIN2,,MP12MO,1,8,350,FOIF: G5. Have you had a menstrual period  - 12 months?,X4133F,0,
REPOSITMAIN2,,MP3MO,1,8,357,FOIF: G7. Have you had a menstrual period in the past 3 months?,X4133F,0,
REPOSITMAIN2,,MPLPRED,1,8,356,"FOIF: G6. Compared to a year ago, has the number of days?",X4133F,0,
REPOSITMAIN2,,MPPP12MO,1,8,358,"FOIF: G8a. In the last 12 months, have you had pelvic pain?",X4133F,0,
REPOSITMAIN2,,MXWT,1,8,56,FOID: E2a. What is the most you have ever weighed,X4140F,0,
REPOSITMAIN2,,MXWTUNIT,1,8,57,FOID: E2b. Units,X4094F,0,
REPOSITMAIN2,,NBLADDER,1,8,175,FOIE: E4a. Ever been told you had a problem with your bladder,X4133F,0,
REPOSITMAIN2,,NGHTUDUR,1,8,426,FOIG: K1gii. How long?,X4057F,0,
REPOSITMAIN2,,NGHTUFRQ,1,8,425,FOIG: K1gi. To get up to urinate more than once during the night?,X4062F,0,
REPOSITMAIN2,,NOINTRST,1,8,527,FOSM: PM4b. Lack of interest in sex,X4133F,0,
REPOSITMAIN2,,NOPARTNR,1,8,526,FOSM: PM4a. I do not have a partner at this time,X4133F,0,
REPOSITMAIN2,,NORPAGE,1,8,39,FOIC: D2ci. How old were you when you began using,X4140F,0,
REPOSITMAIN2,,NORPDUR,1,8,40,FOIC: D2cii. For how long altogether have you used,X4140F,0,
REPOSITMAIN2,,NORPNOW,1,8,38,FOIC: D2c. Norplant,X4129F,0,
REPOSITMAIN2,,NORPUNT,1,8,41,FOIC: D2ciii. Units,X4103F,0,
REPOSITMAIN2,,NOTOIL,1,8,469,FOIG: K5e. Going to places that may not have a toilet?,X4068F,0,
REPOSITMAIN2,,NTFLUID,1,8,466,FOIG: K5b. Drinking fluids before you go to bed?,X4068F,0,
REPOSITMAIN2,,NUMPEOP,1,8,507,FOIG: L12. How many people are supported in your household?,X4140F,0,
REPOSITMAIN2,,OSTEOAGE,1,8,138,FOID: E3aaii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,OSTEOP,1,8,136,FOID: E3aa. Osteoporosis,X4134F,0,
REPOSITMAIN2,,OSTEOTX,1,8,137,FOID: E3aai. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,OT4ORGS,1,8,565,FOSW: PF7. How often did you reach orgasm,X4077F,0,
REPOSITMAIN2,,OT4PAN,1,8,533,FOSM: PM7. How often have you had pain or discomfort during climax,X4104F,0,
REPOSITMAIN2,,OT4PAND,1,8,568,FOSW: PF11. How often did you experience discomfort during penetration,X4049F,0,
REPOSITMAIN2,,OT4PANF,1,8,569,FOSW: PF12. Did you experience discomfort following penetration,X4049F,0,
REPOSITMAIN2,,OTERCPNT,1,8,536,FOSM: PM10. How often were your erections hard enough for penetration,X4078F,0,
REPOSITMAIN2,,OTHINS,1,8,273,FOIE: E11h. Some other type of insurance,X4133F,0,
REPOSITMAIN2,,OTHRHLTP,1,8,529,FOSM: PM4d. I have some other health problem that intereferes with sex,X4133F,0,
REPOSITMAIN2,,OTMNTERC,1,8,537,FOSM: PM11. How often were you able to maintain your erection,X4078F,0,
REPOSITMAIN2,,OTSXSATF,1,8,539,FOSM: PM13. How often was it satisfactory for you,X4078F,0,
REPOSITMAIN2,,OUTDSPRT,1,8,470,FOIG: K5f. Playing sports outdoors such as golf?,X4068F,0,
REPOSITMAIN2,,OUTPAT,1,8,262,FOIE: E10a1. An outpatient clinic or doctor's office,X4133F,0,
REPOSITMAIN2,,OVARY,1,8,344,FOIF: G3b. An ovary removed?,X4133F,0,
REPOSITMAIN2,,PAINBLAD,1,8,461,FOIG: K2. Think about any pain or discomfort associated with bladder?,X4140F,0,
REPOSITMAIN2,,PAINDUR,1,8,434,FOIG: K1kii. How long?,X4057F,0,
REPOSITMAIN2,,PAINFRQ,1,8,433,FOIG: K1ki. Pain or burning during urination?,X4062F,0,
REPOSITMAIN2,,PBACKDUR,1,8,456,FOIG: K1vii. How long?,X4057F,0,
REPOSITMAIN2,,PBACKFRQ,1,8,455,FOIG: K1vi. Pain or discomfort in your lower back?,X4062F,0,
REPOSITMAIN2,,PBLAAGE,1,8,174,FOID: E3nnii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PBLADDER,1,8,172,FOID: E3nn. Prolapsed bladder,X4134F,0,
REPOSITMAIN2,,PBLADDUR,1,8,446,FOIG: K1qii. How long?,X4057F,0,
REPOSITMAIN2,,PBLADFRQ,1,8,445,"FOIG: K1qi. Burning, pain, discomfort, or pressure?",X4062F,0,
REPOSITMAIN2,,PBLATX,1,8,173,FOID: E3nni. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,PCOS,1,8,163,FOID: E3kk. Polycystic ovarian syndrome,X4134F,0,
REPOSITMAIN2,,PCOSAGE,1,8,165,FOID: E3kkii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PCOSTX,1,8,164,FOID: E3kki. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,PERIPDUR,1,8,436,FOIG: K1lii. How long?,X4057F,0,
REPOSITMAIN2,,PERIPFRQ,1,8,435,FOIG: K1li. If Male Pain discomfort in area btw recturm and testicles,X4062F,0,
REPOSITMAIN2,,PERMCATH,1,8,177,FOIE: E4b1. Was it an in-dwelling or permanent catheter,X4133F,0,
REPOSITMAIN2,,PFDSURG,1,8,348,FOIF: G3e. Surgery for repair of a pelvic prolapse,X4133F,0,
REPOSITMAIN2,,PFILLDUR,1,8,452,FOIG: K1tii. How long?,X4057F,0,
REPOSITMAIN2,,PFILLFRQ,1,8,451,FOIG: K1ti. Pain increasing when your bladder fills?,X4062F,0,
REPOSITMAIN2,,PHYSWORK,1,8,325,FOIE: F5b. Which describes the amount of physical activity at your job,X4100F,0,
REPOSITMAIN2,,PID,1,8,157,FOID: E3.ii. Pelvic inflammatory disease,X4134F,0,
REPOSITMAIN2,,PIDAGE,1,8,159,FOID: E3.iiii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PIDTX,1,8,158,FOID: E3.iii. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,PNPLURPB,1,8,528,FOSM: PM4c. I have pelvic or urinary problem that interferes with sex,X4133F,0,
REPOSITMAIN2,,PNPLVAUR,1,8,563,FOSW: PF4c. Pelvic or vaginal pain or a urinary problem that interferes,X4133F,0,
REPOSITMAIN2,,POSTPDUR,1,8,420,FOIG: K1dii. How long,X4057F,0,
REPOSITMAIN2,,POSTPFRQ,1,8,419,FOIG: K1di. Difficulty postponing urination?,X4062F,0,
REPOSITMAIN2,,PPBLAD,1,8,360,FOIF: G8c. Is this pain in the area of your bladder?,X4133F,0,
REPOSITMAIN2,,PPCYCLE,1,8,359,"FOIF: G8b. In the last 12 monhts, have you had this pain always?",X4132F,0,
REPOSITMAIN2,,PPDAYS,1,8,363,"FOIF: G10. On average, how many days of pelvic pain do you have?",X4052F,0,
REPOSITMAIN2,,PPDUR,1,8,364,FOIF: G11. For how long have you been experiencing pelvic pain?,X4097F,0,
REPOSITMAIN2,,PPINT,1,8,361,FOIF: G9a. pelvic pain during or in the 24 hours after sex?,X4133F,0,
REPOSITMAIN2,,PPINTERF,1,8,365,FOIF: G12. To what extend does this pain prevent you from doing things?,X4109F,0,
REPOSITMAIN2,,PPOTH,1,8,362,FOIF: G9b. Pelvic pain NOT with periods or intercourse?,X4133F,0,
REPOSITMAIN2,,PRECTDUR,1,8,458,FOIG: K1wii. How long?,X4057F,0,
REPOSITMAIN2,,PRECTFRQ,1,8,457,FOIG: K1wi. Pain or discomfort in your rectum?,X4062F,0,
REPOSITMAIN2,,PREECARE,1,8,272,FOIE: E11g. Free care at a particular clinic or hospital,X4133F,0,
REPOSITMAIN2,,PRIVINS,1,8,266,FOIE: E11a. Private insurance from your or your partner's employer,X4133F,0,
REPOSITMAIN2,,PROSAGE,1,8,333,"FOIF: G1ci. If yes, what age?",X4140F,0,
REPOSITMAIN2,,PROSSURG,1,8,332,FOIF: G1c. Bladder or prostate surgery,X4133F,0,
REPOSITMAIN2,,PRTHLTPB,1,8,530,FOSM: PM4e. My partner has a health problem that interferes with sex,X4133F,0,
REPOSITMAIN2,,PT4SDSIN,1,8,524,FOSM: PM2. How would you rate your level of sexual desire or interest,X4125F,0,
REPOSITMAIN2,,PULMAGE,1,8,108,FOID: E3qii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PULMEMB,1,8,106,FOID: E3q. Pulmonary embolus,X4134F,0,
REPOSITMAIN2,,PULMTX,1,8,107,FOID: E3qi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,PULSE001,1,8,571,FOSC: C1. First pulse,X4140F,0,
REPOSITMAIN2,,PULSE002,1,8,577,FOSC: C6. Second pulse,X4140F,0,
REPOSITMAIN2,,PURETDUR,1,8,448,FOIG: K1rii. How long?,X4057F,0,
REPOSITMAIN2,,PURETFRQ,1,8,447,FOIG: K1ri. Pain or discomfort in your urethra?,X4062F,0,
REPOSITMAIN2,,PURINDUR,1,8,454,FOIG: K1uii. How long?,X4057F,0,
REPOSITMAIN2,,PURINFRQ,1,8,453,FOIG: K1ui. Pain relieved by urination?,X4062F,0,
REPOSITMAIN2,,PUSHDUR,1,8,424,FOIG: K1fii. How long,X4057F,0,
REPOSITMAIN2,,PUSHFRQ,1,8,423,FOIG: K1fi. To push or strain to begin urination?,X4062F,0,
REPOSITMAIN2,,PUTEAGE,1,8,171,FOID: E3mmii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PUTERUS,1,8,169,FOID: E3mm. Prolapsed uterus,X4134F,0,
REPOSITMAIN2,,PUTETX,1,8,170,FOID: E3mmi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,PVAGDUR,1,8,460,FOIG: K1xii. How long?,X4057F,0,
REPOSITMAIN2,,PVAGFRQ,1,8,459,FOIG: K1xi. If Female:Pain or discomfort at the entrance of vagina?,X4062F,0,
REPOSITMAIN2,,PVD,1,8,121,FOID: E3v. Peripheral vascular disease,X4134F,0,
REPOSITMAIN2,,PVDAGE,1,8,123,FOID: E3vii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,PVDTX,1,8,122,FOID: E3vi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,RAYNAGE,1,8,120,FOID: E3uii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,RAYNAUDS,1,8,118,FOID: E3u. Raynauds disease,X4134F,0,
REPOSITMAIN2,,RAYNTX,1,8,119,FOID: E3ui. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,REGCARE,1,8,261,FOIE: E10a. Do you go for regular care,X4133F,0,
REPOSITMAIN2,,RESFLUID,1,8,465,FOIG: K5a. Drinking fluids before you travel?,X4068F,0,
REPOSITMAIN2,,RINGAGE,1,8,47,FOIC: D2ei. How old were you when you began using,X4140F,0,
REPOSITMAIN2,,RINGDUR,1,8,48,FOIC: D2eii. For how long altogether have you used,X4140F,0,
REPOSITMAIN2,,RINGNOW,1,8,46,FOIC: D2e. Vaginal ring,X4129F,0,
REPOSITMAIN2,,RINGUNT,1,8,49,FOIC: D2eiii. Units,X4103F,0,
REPOSITMAIN2,,ROSE1,1,8,285,FOIE: E13a. Have you ever had pain or discomfort in your chest,X4133F,0,
REPOSITMAIN2,,ROSE2,1,8,286,FOIE: E13b. Do you get this pain or discomfort when you walk uphill,X4133F,0,
REPOSITMAIN2,,ROSE3,1,8,287,FOIE: E13c. Do you get it when you walk at an ordinary pace,X4133F,0,
REPOSITMAIN2,,ROSE4,1,8,288,"FOIE: E13d. When you get any pain or discomfort, what do you do",X4117F,0,
REPOSITMAIN2,,ROSE5,1,8,289,FOIE: E13e. Does it go away if you stand still,X4133F,0,
REPOSITMAIN2,,ROSE6,1,8,290,FOIE: E13e1. How quickly does it go away,X4073F,0,
REPOSITMAIN2,,ROSE7,1,8,291,FOIE: E13f1. Sternum (upper or middle),X4133F,0,
REPOSITMAIN2,,ROSE8,1,8,292,FOIE: E13f2. Sternum (lower),X4133F,0,
REPOSITMAIN2,,ROSE9,1,8,293,FOIE: E13f3. Left anterior chest,X4133F,0,
REPOSITMAIN2,,ROSE10,1,8,294,FOIE: E13f4. Left arm,X4133F,0,
REPOSITMAIN2,,ROSE11,1,8,295,FOIE: E13f5. Other,X4133F,0,
REPOSITMAIN2,,ROSE12,1,8,296,FOIE: E14. Have you ever had severe pain across the front of your chest,X4133F,0,
REPOSITMAIN2,,ROSE13,1,8,297,FOIE: E15a. Do you get pain in either leg when walking,X4133F,0,
REPOSITMAIN2,,ROSE14,1,8,298,FOIE: E15b. Does this pain ever begin when you are standing still,X4133F,0,
REPOSITMAIN2,,ROSE15,1,8,299,FOIE: E15c. Do you get this pain in your calf,X4133F,0,
REPOSITMAIN2,,ROSE16,1,8,300,FOIE: E15d. Do you get it when you walk uphill,X4133F,0,
REPOSITMAIN2,,ROSE17,1,8,301,FOIE: E15e. Do you get it when you walk at an ordinary pace,X4133F,0,
REPOSITMAIN2,,ROSE18,1,8,302,FOIE: E15f. Does the pain ever disappear while you are still walking,X4133F,0,
REPOSITMAIN2,,ROSE19,1,8,303,FOIE: E15g. What do you do if you get it when you are walking,X4116F,0,
REPOSITMAIN2,,ROSE20,1,8,304,FOIE: E15h. What usually happens if you stand still,X4081F,0,
REPOSITMAIN2,,RT4LVDIS,1,8,570,FOSW: PF13. How would you rate your level of discomfort,X4050F,0,
REPOSITMAIN2,,RT4SDSIN,1,8,562,FOSW: PF2. How would you rate your level of sexual desire or interest,X4125F,0,
REPOSITMAIN2,,RTCNFERC,1,8,535,FOSM: PM9. How do you rate your confidence that you can keep erection,X4126F,0,
REPOSITMAIN2,,RVASAGE,1,8,331,"FOIF: G1b1i. If yes, how old were you?",X4140F,0,
REPOSITMAIN2,,RVASECT,1,8,330,FOIF: G1b1. Reversal of a vasectomy,X4133F,0,
REPOSITMAIN2,,SBP001,1,8,575,FOSC: C4. First systolic blood pressure,X4140F,0,
REPOSITMAIN2,,SBP002,1,8,578,FOSC: C7. Second systolic blood pressure,X4140F,0,
REPOSITMAIN2,,SELFADMIN,1,8,513,FOIJ: P2. Did the interviewer admininster the self-admin form:,X4133F,0,
REPOSITMAIN2,,SELFPAY,1,8,270,FOIE: E11e. Insurance you purchased entirely by yourself,X4133F,0,
REPOSITMAIN2,,SEXORNT,1,8,543,FOSM: PM17. How would you define yourself,X4091F,0,
REPOSITMAIN2,,SF01,1,8,10,"FOIA: B1. In general, would you say your health is",X4086F,0,
REPOSITMAIN2,,SF02,1,8,11,FOIA: B2a. Moderate activities,X4130F,0,
REPOSITMAIN2,,SF03,1,8,12,FOIA: B2b. Climbing several flights of stairs,X4130F,0,
REPOSITMAIN2,,SF04,1,8,13,FOIA: B3a. Accomplished less than you would like (physical),X4133F,0,
REPOSITMAIN2,,SF05,1,8,14,FOIA: B3b. Were limited in the kind of work or other activities,X4133F,0,
REPOSITMAIN2,,SF06,1,8,15,FOIA: B4a. Accomplished less than you would like (emotional),X4133F,0,
REPOSITMAIN2,,SF07,1,8,16,FOIA: B4b. Didn't do work or other activities as carefully as usual,X4133F,0,
REPOSITMAIN2,,SF08,1,8,17,FOIA: B5. How much did pain interfere with your normal work,X4108F,0,
REPOSITMAIN2,,SF09,1,8,18,FOIA: B6a. Have you felt calm and peaceful,X4106F,0,
REPOSITMAIN2,,SF10,1,8,19,FOIA: B6b. Did you have a lot of energy,X4106F,0,
REPOSITMAIN2,,SF11,1,8,20,FOIA: B6c. Have you felt downhearted and blue,X4106F,0,
REPOSITMAIN2,,SF12,1,8,21,FOIA: B7. How much have physical or emotional problems interfered,X4107F,0,
REPOSITMAIN2,,SITDUR,1,8,306,FOIE: F1ai. How many hours per day (participate in sitting),X4096F,0,
REPOSITMAIN2,,SITTING,1,8,305,FOIE: F1a. How often did you (participate in sitting),X4051F,0,
REPOSITMAIN2,,SKCARE1,1,8,277,FOIE: E12a. Pain or burning in your bladder,X4089F,0,
REPOSITMAIN2,,SKCARE2,1,8,278,FOIE: E12b. Needing to wear a pad,X4089F,0,
REPOSITMAIN2,,SKCARE3,1,8,279,FOIE: E12c. Chronic pain in your pelvic area,X4089F,0,
REPOSITMAIN2,,SKCARE4,1,8,280,FOIE: E12d. Noticing a decline in your interest in sex,X4089F,0,
REPOSITMAIN2,,SKCARE5,1,8,281,FOIE: E12e. Being told that a sibling had been diagnosed with diabetes,X4089F,0,
REPOSITMAIN2,,SKCARE6,1,8,282,FOIE: E12f. Finding you have to urinate frequently,X4089F,0,
REPOSITMAIN2,,SKCARE7,1,8,283,FOIE: E12g. Difficulty obtaining or maintaining an erection,X4089F,0,
REPOSITMAIN2,,SKCARE8,1,8,284,FOIE: E12h. Pain or discomfort in you perineum,X4089F,0,
REPOSITMAIN2,,SMOKHOME,1,8,391,FOIF: J6. Do you live with someone who smokes tabacco?,X4133F,0,
REPOSITMAIN2,,SMOKWORK,1,8,392,FOIF: J7. Currently do you spend time at work or outside with smokers?,X4133F,0,
REPOSITMAIN2,,SODA,1,8,407,FOIF: J12c. Soda,X4140F,0,
REPOSITMAIN2,,SPENAGE,1,8,335,"FOIF: G1di. If yes, what age?",X4140F,0,
REPOSITMAIN2,,SPENIS,1,8,334,FOIF: G1d. Surgery on the penis,X4133F,0,
REPOSITMAIN2,,SPINE,1,8,191,FOIE: E5c. Spine,X4133F,0,
REPOSITMAIN2,,SPNEAGE,1,8,193,FOIE: E5cii. Age (spine),X4140F,0,
REPOSITMAIN2,,SPNETIME,1,8,192,FOIE: E5ci. Times (spine),X4140F,0,
REPOSITMAIN2,,SPNEWHY,1,8,194,FOIE: E5ciii. Why (spine),X4079F,0,
REPOSITMAIN2,,SPSTDUR,1,8,418,FOIG: K1cii. How long?,X4057F,0,
REPOSITMAIN2,,SPSTFRQ,1,8,417,FOIG: K1ci. To stop and start several times?,X4062F,0,
REPOSITMAIN2,,SPVD,1,8,103,FOID: E3p. PVD Surgery,X4134F,0,
REPOSITMAIN2,,SPVDAGE,1,8,105,FOID: E3pii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,SPVDTX,1,8,104,FOID: E3pi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,SRTERCTB,1,8,541,FOSM: PM15. When did you start having trouble getting an erection,X4074F,0,
REPOSITMAIN2,,ST4EMLCL,1,8,532,FOSM: PM6. How satisfied have you been with emotional closeness,X4127F,0,
REPOSITMAIN2,,ST4OASX,1,8,534,FOSM: PM8. How satisfied have you been with your overall sex life,X4127F,0,
REPOSITMAIN2,,ST4ORGS,1,8,567,FOSW: PF9. How satisfied were you with your ability to reach orgasm,X4127F,0,
REPOSITMAIN2,,STOPMENO,1,8,353,FOIF: G5a3. Menopause,X4133F,0,
REPOSITMAIN2,,STOPPREG,1,8,352,FOIF: G5a2. Pregnancy or breastfeeding,X4133F,0,
REPOSITMAIN2,,STOPTX,1,8,351,"FOIF: G5a1. Medication, chemotherapy...",X4133F,0,
REPOSITMAIN2,,STOPWTOT,1,8,354,FOIF: G5a4. Severe weight loss or another reason,X4133F,0,
REPOSITMAIN2,,STOPYEAR,2,10,355,FOIF: G5b. What year your periods stopped?,$,10,$
REPOSITMAIN2,,STRBAGE,1,8,251,FOIE: E6d1iv. Brother's age (stroke),X4140F,0,
REPOSITMAIN2,,STRBRO,1,8,250,FOIE: E6div. Brother (stroke),X4134F,0,
REPOSITMAIN2,,STRENDUR,1,8,316,FOIE: F1fi. How many hours per day (exercise to increase strength),X4096F,0,
REPOSITMAIN2,,STRENGTH,1,8,315,FOIE: F1f. How often did you (exercise to increase strength),X4051F,0,
REPOSITMAIN2,,STRFAGE,1,8,247,FOIE: E6d1ii. Father's age (stroke),X4140F,0,
REPOSITMAIN2,,STRKAGE,1,8,253,FOIE: E6d1v. Child's age (stroke),X4140F,0,
REPOSITMAIN2,,STRKID,1,8,252,FOIE: E6dv. Child (stroke),X4134F,0,
REPOSITMAIN2,,STRMA,1,8,244,FOIE: E6di. Mother (stroke),X4134F,0,
REPOSITMAIN2,,STRMAGE,1,8,245,FOIE: E6d1i. Mother's age (stroke),X4140F,0,
REPOSITMAIN2,,STROKAGE,1,8,96,FOID: E3mii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,STROKE,1,8,94,FOID: E3m. Stroke,X4134F,0,
REPOSITMAIN2,,STROKFHX,1,8,243,FOIE: E6d. Stroke (is none circled),X4133F,0,
REPOSITMAIN2,,STROKTX,1,8,95,FOID: E3mi. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,STRPA,1,8,246,FOIE: E6dii. Father (stroke),X4134F,0,
REPOSITMAIN2,,STRSAGE,1,8,249,FOIE: E6d1iii. Sister's age (stroke),X4140F,0,
REPOSITMAIN2,,STRSIS,1,8,248,FOIE: E6diii. Sister (stroke),X4134F,0,
REPOSITMAIN2,,STSPDUR,1,8,314,FOIE: F1ei. How many hours per day (engage in strenuous sport),X4096F,0,
REPOSITMAIN2,,STSPORT,1,8,313,FOIE: F1e. How often did you (engage in strenuous sport),X4051F,0,
REPOSITMAIN2,,SUGAR,1,8,64,FOID: E3c. Elevated blood sugar,X4134F,0,
REPOSITMAIN2,,SUGARAGE,1,8,66,FOID: E3cii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,SUGARTX,1,8,65,FOID: E3ci. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,SURGEDUR,1,8,442,FOIG: K1oii. How long?,X4057F,0,
REPOSITMAIN2,,SURGEFRQ,1,8,441,FOIG: K1oi. A strong urge or pressure to urinate immediately?,X4062F,0,
REPOSITMAIN2,,SURGUI,1,8,346,FOIF: G3c. Surgery for incontinence,X4133F,0,
REPOSITMAIN2,,SYPHILIS,1,8,339,FOIF: G2d. Syphilis,X4133F,0,
REPOSITMAIN2,,TEA,1,8,410,FOIF: J12f. Tea,X4140F,0,
REPOSITMAIN2,,TESTDUR,1,8,438,FOIG: K1mii. How long?,X4057F,0,
REPOSITMAIN2,,TESTFRQ,1,8,437,FOIG: K1mi. If Male:Pain or discomfort in your testicles?,X4062F,0,
REPOSITMAIN2,,TIA,1,8,91,FOID: E3l. TIA or mild stroke,X4134F,0,
REPOSITMAIN2,,TIAAGE,1,8,93,FOID: E3lii. How old were you when you were first told,X4140F,0,
REPOSITMAIN2,,TIATX,1,8,92,FOID: E3li. Have you ever or are you currently receiving treatment,X4131F,0,
REPOSITMAIN2,,TIMEHCP,1,8,254,FOIE: E7. How many times did you see a health care provider?,X4140F,0,
REPOSITMAIN2,,TPENDUR,1,8,440,FOIG: K1nii. How long?,X4057F,0,
REPOSITMAIN2,,TPENFRQ,1,8,439,FOIG: K1ni. If Male:Pain or discomfort at the tip of penis?,X4062F,0,
REPOSITMAIN2,,TRFOOD,1,8,511,FOIG: L13d. Food,X4133F,0,
REPOSITMAIN2,,TRHLTH,1,8,510,FOIG: L13c. Health or medical care,X4133F,0,
REPOSITMAIN2,,TRHOUS,1,8,509,FOIG: L13b. Housing,X4133F,0,
