MEMNAME,MEMLABEL,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,INFORMAT
BACH2PUBLICUSE,,DIABBRO,1,8,172,FOIE: E6biv. Brother (diabetes),X2511F_II,0,
BACH2PUBLICUSE,,DIABFHX,1,8,874,FOIE: E6b. Diabetes (is none circled),X2506F_II,0,
BACH2PUBLICUSE,,DIABKID,1,8,174,FOIE: E6bv. Child (diabetes),X2511F_II,0,
BACH2PUBLICUSE,,DIABMA,1,8,166,FOIE: E6bi. Mother (diabetes),X2511F_II,0,
BACH2PUBLICUSE,,DIABPA,1,8,168,FOIE: E6bii. Father (diabetes),X2511F_II,0,
BACH2PUBLICUSE,,DIABSIS,1,8,170,FOIE: E6biii. Sister (diabetes),X2511F_II,0,
BACH2PUBLICUSE,,DIAFAGE,1,8,169,FOIE: E6b1ii. Father's age (diabetes),X2311F_II,0,
BACH2PUBLICUSE,,DIAKAGE,1,8,175,FOIE: E6b1v. Child's age (diabetes),X2311F_II,0,
BACH2PUBLICUSE,,DIAMAGE,1,8,167,FOIE: E6b1i. Mother's age (diabetes),X2311F_II,0,
BACH2PUBLICUSE,,DIAPHEVR,1,8,827,FOIC: D1b. Ever used a diaphragm,X2506F_II,0,
BACH2PUBLICUSE,,DIAPHEVR_1,1,8,1266,FOFC: F1b. Have you and your partner ever used : Diaphragm,X2506F_II,0,
BACH2PUBLICUSE,,DIAPHNOW,1,8,828,FOIC: D1bi. Are you or your partner currently using this method,X2506F_II,0,
BACH2PUBLICUSE,,DIAPHNOW_1,1,8,1267,FOFC: F1bi. If Yes: Are you and your partner currently using this method,X2506F_II,0,
BACH2PUBLICUSE,,DIASAGE,1,8,171,FOIE: E6b1iii. Sister's age (diabetes),X2311F_II,0,
BACH2PUBLICUSE,,DOMINICN,1,8,248,FOIG: L4g. Dominican - updated elsewhere,X2506F_II,0,
BACH2PUBLICUSE,,DRIBFRQ,1,8,991,FOIG: K1hi. Dribbling after urination?,X2330F_II,0,
BACH2PUBLICUSE,,DRIBLDUR,1,8,992,FOIG: K1hii. How long?,X2325F_II,0,
BACH2PUBLICUSE,,DRIV2HR,1,8,1028,FOIG: K5c. Driving for 2 hours without stopping?,X2336F_II,0,
BACH2PUBLICUSE,,DRIV2HR_1,1,8,1496,FOFD: J5c. Driving for 2 hours without stopping,X2444F_II,0,
BACH2PUBLICUSE,,DSCRIMPO,1,8,1089,FOSM: PM14. How would you describe yourself,X2454F_II,0,
BACH2PUBLICUSE,,DSCRIMPO_1,1,8,1555,MSAQ: 14. ED: In general how will you describe yourself (Batch 1),X2434F_II,0,
BACH2PUBLICUSE,,DSODA_1,1,8,1351,FOFC: I14e. In last 7 days: How many glasses of decaffenated soda,X2311F_II,0,
BACH2PUBLICUSE,,DSTRT4_1,1,8,1414,FOFD: J1jiii. Past 4 weeks problem for you: difficulty starting,X2441F_II,0,
BACH2PUBLICUSE,,DSTRTDUR,1,8,996,FOIG: K1jii. How long?,X2325F_II,0,
BACH2PUBLICUSE,,DSTRTDUR_1,1,8,1413,FOFD: J1jii. How long have you had this experience: difficulty starting,X2351F_II,0,
BACH2PUBLICUSE,,DSTRTFRQ,1,8,995,FOIG: K1ji. Difficulty starting to urinate?,X2330F_II,0,
BACH2PUBLICUSE,,DSTRTFRQ_1,1,8,1412,FOFD: J1ji. Would you say: difficulty starting,X2406F_II,0,
BACH2PUBLICUSE,,DSTRTHEP_1,1,8,1415,FOFD: J1jiv. Seen provider for this symptom: difficulty starting,X2506F_II,0,
BACH2PUBLICUSE,,DSTRT_1,1,8,1416,FOFD: J1jv. IF YES: Did you receive treatment: difficulty starting,X2465F_II,0,
BACH2PUBLICUSE,,DTEA_1,1,8,1355,FOFC: I14f. In last 7 days: How many glasses of decaffenated tea,X2311F_II,0,
BACH2PUBLICUSE,,DVT,1,8,852,FOID: E3t. Deep vein thrombosis,X2511F_II,0,
BACH2PUBLICUSE,,DVTAGE,1,8,103,FOID: E3tii. How old were you when you were first told,X2311F_II,0,
BACH2PUBLICUSE,,DVTAGE_1,1,8,372,FOFB: E1ggi. Ever told you had: Deep Vein Thrombosis: Age,X2311F_II,0,
BACH2PUBLICUSE,,DVTTX,1,8,102,FOID: E3ti. Have you ever or are you currently receiving treatment,X2501F_II,0,
BACH2PUBLICUSE,,DVT_1,1,8,1215,FOFB: E1gg. Ever told you had: Deep Vein Thrombosis,X2506F_II,0,
BACH2PUBLICUSE,,EDAGE_1,1,8,397,FOFB: E2di. Ever told you had: Erectile Dysfunction: Age,X2311F_II,0,
BACH2PUBLICUSE,,EDMED,1,8,26,FOIB: C2k. Medication for erectile dysfunction,X2506F_II,0,
BACH2PUBLICUSE,,EDMED_1,1,8,675,FOFA: D2k. Male: Medication for erectile dysfunction,X2506F_II,0,
BACH2PUBLICUSE,,EDUC,1,8,1063,FOIG: L8. How many years of school have you completed?,X2311F_II,0,
BACH2PUBLICUSE,,EDUC_1,1,8,1541,FOFE: K3. How many years of school have you completed altogether,X2311F_II,0,
BACH2PUBLICUSE,,ED_1,1,8,1230,FOFB: E2d. Ever told you had: erectile dysfunction,X2506F_II,0,
BACH2PUBLICUSE,,EJAC4_1,1,8,1439,FOFD: J1oiii. Past 4 weeks problem for you: Pain ejaculation,X2441F_II,0,
BACH2PUBLICUSE,,EJACDUR_1,1,8,1438,FOFD: J1oii. How long have you had this experience: Pain ejaculation,X2351F_II,0,
BACH2PUBLICUSE,,EJACFRQ_1,1,8,1437,FOFD: J1oi. Would you say: Pain ejaculation,X2406F_II,0,
BACH2PUBLICUSE,,EJACHEP_1,1,8,1440,FOFD: J1oiv. Seen provider for this symptom: Pain ejaculation,X2506F_II,0,
BACH2PUBLICUSE,,EJACTRT_1,1,8,1441,FOFD: J1ov. IF YES: Did you receive treatment: Pain ejaculation,X2465F_II,0,
BACH2PUBLICUSE,,EMLABS2Y_1,1,8,808,MSAQ/WSAQ: How many times did this emot abuse happen in the last 2 years (Batch 2-5),X2311F_II,0,
BACH2PUBLICUSE,,EMPTY4_1,1,8,1369,FOFD: J1aiii. Past 4 weeks problem for you: bladder not empty,X2441F_II,0,
BACH2PUBLICUSE,,EMPTYDUR,1,8,978,FOIG: K1aii. About how long have you had this experience?,X2325F_II,0,
BACH2PUBLICUSE,,EMPTYDUR_1,1,8,1368,FOFD: J1aii. How long have you had this experience: bladder not empty,X2351F_II,0,
BACH2PUBLICUSE,,EMPTYFRQ,1,8,977,FOIG: K1ai. A sensation of not emptying bladder completely?,X2330F_II,0,
BACH2PUBLICUSE,,EMPTYFRQ_1,1,8,1367,FOFD: J1ai. Would you say: sensation bladder not empty,X2406F_II,0,
BACH2PUBLICUSE,,EMPTYHEP_1,1,8,1370,FOFD: J1aiv. Seen a provider for this symptom: bladder not empty,X2506F_II,0,
BACH2PUBLICUSE,,EMPTYTRT_1,1,8,1371,FOFD: J1av. IF YES: Did you receive treatment: bladder not empty,X2465F_II,0,
BACH2PUBLICUSE,,ENDBIOAGE_1,1,8,464,FOFC: G5hi. How old were you at the time of surgery:Age,X2311F_II,0,
BACH2PUBLICUSE,,ENDBIONUM_1,1,8,465,FOFC: G5h1. If Yes: How many,X2311F_II,0,
BACH2PUBLICUSE,,ENDBIO_1,1,8,1707,FOFC: G5h. Have you ever had: An Endometrical Biopsy,X2497F_II,0,
BACH2PUBLICUSE,,ENDOAGE,1,8,133,FOID: E3hhii. How old were you when you were first told,X2311F_II,0,
BACH2PUBLICUSE,,ENDOMET,1,8,1642,FOID: E3hh. Endometriosis,X2511F_II,0,
BACH2PUBLICUSE,,ENDOMETAGE_1,1,8,381,FOFB: E1ssi. Ever told you had: Endometriosis: Age,X2311F_II,0,
BACH2PUBLICUSE,,ENDOMET_1,1,8,1685,FOFB: E1ss. Ever told you had: Endometriosis,X2506F_II,0,
BACH2PUBLICUSE,,ENDOTX,1,8,132,FOID: E3hhi. Have you ever or are you currently receiving treatment,X2501F_II,0,
BACH2PUBLICUSE,,ENDTIMEI_1,2,5,519,FOFE: M8. End time of interview,,0,$
BACH2PUBLICUSE,,ENDTM00,2,5,277,FOPM: B6. End time,,0,$
BACH2PUBLICUSE,,ENG3SACNOP_1,1,8,799,MSAQ/WSAQ: Past 3 months: engaged in sexual activity with no partner (Batch 2-5),X2506F_II,0,
BACH2PUBLICUSE,,ENG3SACP_1,1,8,695,MSAQ/WSAQ: Past 3 months: engaged in sexual activity with a partner,X2506F_II,0,
BACH2PUBLICUSE,,ENG4SACNOP_1,1,8,1601,MSAQ/WSAQ: Past 4 weeks: engaged in sexual activity with no partner (Batch 2-5),X2506F_II,0,
BACH2PUBLICUSE,,ENG4SACP,1,8,1074,FOSM: PM3. Have you engaged in sexual activities with your partner,X2506F_II,0,
BACH2PUBLICUSE,,ENG4SACP_1,1,8,1560,MSAQ/WSAQ: Past 4 weeks: engaged in sexual activity with a partner,X2506F_II,0,
BACH2PUBLICUSE,,ENUFSLP,1,8,1029,FOIG: K5d. Getting enough sleep at night?,X2336F_II,0,
BACH2PUBLICUSE,,ENUFSLP_1,1,8,1497,FOFD: J5d. Getting enough sleep at night,X2444F_II,0,
BACH2PUBLICUSE,,ETIMSAQ,2,5,267,FOIJ: P3. End time of SAQ:,,0,$
BACH2PUBLICUSE,,EVERPREG_1,1,8,497,FOFC: G6. Have you ever been pregnant? (not imputed or cleaned),X2506F_II,0,
BACH2PUBLICUSE,,EVRETOH,1,8,959,FOIF: J8. Have you ever had an alcoholic drink?,X2506F_II,0,
BACH2PUBLICUSE,,EVRETOH_1,1,8,1339,FOFC: I8. Have you ever had an alcoholic drink,X2506F_II,0,
BACH2PUBLICUSE,,FACE_M,1,8,548,PAIN: C2b. Face: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FACE_S,1,8,547,PAIN: C2a. Face: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FANKLFT_M,1,8,600,PAIN: C28b. Front Ankle Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FANKLFT_S,1,8,599,PAIN: C28a. Front Ankle Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FANKRT_M,1,8,598,PAIN: C27b. Front Ankle Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FANKRT_S,1,8,597,PAIN: C27a. Front Ankle Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FARMLFT_M,1,8,558,PAIN: C7b. Front Arm Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FARMLFT_S,1,8,557,PAIN: C7a. Front Arm Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FARMRT_M,1,8,556,PAIN: C6b. Front Arm Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FARMRT_S,1,8,555,PAIN: C6a. Front Arm Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FATIGUE1_1,1,8,317,FOFA. B8a. How weak did you feel? (Batch 1),FAT1F,0,
BACH2PUBLICUSE,,FATIGUE2_1,1,8,318,FOFA. B8b. How sleepy did you feel? (Batch 1),FAT2F,0,
BACH2PUBLICUSE,,FATIGUE3_1,1,8,316,FOFA. B8c. How lively did you feel? (Batch 1),FAT3F,0,
BACH2PUBLICUSE,,FATIGUE4_1,1,8,319,FOFA. B8d. How tired did you feel? (Batch 1),FAT4F,0,
BACH2PUBLICUSE,,FATIGUE5_1,1,8,320,FOFA. B8e. What was your usual energy level? (Batch 1),FAT5F,0,
BACH2PUBLICUSE,,FEARADPE_1,1,8,733,"MSAQ/WSAQ: During adulthood, afraid you might be injured? (Batch 1)",X2506F_II,0,
BACH2PUBLICUSE,,FEARADSX_1,1,8,704,"MSAQ/WSAQ: During adulthood, when this happened were you afraid that you might be injured (Batch 1)",X2506F_II,0,
BACH2PUBLICUSE,,FEARCHDPE_1,1,8,728,MSAQ/WSAQ: During childhood afraid you might be injured? (Batch 1),X2506F_II,0,
BACH2PUBLICUSE,,FEARCHSX_1,1,8,699,"MSAQ/WSAQ: During childhood, when this happened were you afraid that you might be injured (Batch 1)",X2506F_II,0,
BACH2PUBLICUSE,,FELBLFT_M,1,8,562,PAIN: C9b. Front Elbow Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FELBLFT_S,1,8,561,PAIN: C9a. Front Elbow Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FELBRT_M,1,8,560,PAIN: C8b. Front Elbow Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FELBRT_S,1,8,559,PAIN: C8a. Front Elbow Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FEMHORM,1,8,32,FOIB: C2r. Any female hormones other than for birth control,X2506F_II,0,
BACH2PUBLICUSE,,FEMHORM_1,1,8,681,FOFA: D2q. Any female hormones,X2506F_II,0,
BACH2PUBLICUSE,,FFARMLFT_M,1,8,566,PAIN: C11b. Front Forearm Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FFARMLFT_S,1,8,565,PAIN: C11a. Front Forearm Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FFARMRT_M,1,8,564,PAIN: C10b. Front Forearm Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FFARMRT_S,1,8,563,PAIN: C10a. Front Forearm Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FFOOTLFT_M,1,8,604,PAIN: C30b. Front Foot Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FFOOTLFT_S,1,8,603,PAIN: C30a. Front Foot Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FFOOTRT_M,1,8,602,PAIN: C29b. Front Foot Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FFOOTRT_S,1,8,601,PAIN: C29a. Front Foot Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FHNDLFT_M,1,8,574,PAIN: C15b. Front Hand Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FHNDLFT_S,1,8,573,PAIN: C15a. Front Hand Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FHNDRT_M,1,8,572,PAIN: C14b. Front Hand Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FHNDRT_S,1,8,571,PAIN: C14a. Front Hand Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FIBRAGE,1,8,141,FOID: E3llii. How old were you when you were first told,X2311F_II,0,
BACH2PUBLICUSE,,FIBROAGE_1,1,8,414,FOFB: E1ooi. Ever told you had: Fibromyalgia: Age,X2311F_II,0,
BACH2PUBLICUSE,,FIBROID,1,8,1646,FOID: E3ll. Uterine fibroids,X2511F_II,0,
BACH2PUBLICUSE,,FIBROIDAGE_1,1,8,385,FOFB: E1wwi. Ever told you had: uterine fibroids: Age,X2311F_II,0,
BACH2PUBLICUSE,,FIBROID_1,1,8,1689,FOFB: E1ww. Ever told you had: uterine fibroids,X2506F_II,0,
BACH2PUBLICUSE,,FIBRO_1,1,8,1262,FOFB: E1oo. Ever told you had: Fibromyalgia,X2506F_II,0,
BACH2PUBLICUSE,,FIBRTX,1,8,140,FOID: E3lli. Have you ever or are you currently receiving treatment,X2501F_II,0,
BACH2PUBLICUSE,,FKNELFT_M,1,8,592,PAIN: C24b. Front Knee Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FKNELFT_S,1,8,591,PAIN: C24a. Front Knee Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FKNERT_M,1,8,590,PAIN: C23b. Front Knee Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FKNERT_S,1,8,589,PAIN: C23a. Front Knee Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FL4SDSIN,1,8,1072,FOSM: PM1. How often did you feel sexual desire or interest,X2368F_II,0,
BACH2PUBLICUSE,,FLEGLFT_M,1,8,596,PAIN: C26b. Front Lower Leg Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FLEGLFT_S,1,8,595,PAIN: C26a. Front Lower Leg Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FLEGRT_M,1,8,594,PAIN: C25b. Front Lower Leg Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FLEGRT_S,1,8,593,PAIN: C25a. Front Lower Leg Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FLOEND4_1,1,8,1404,FOFD: J1hiii. Past 4 weeks problem for you: prolonged trickle,X2441F_II,0,
BACH2PUBLICUSE,,FLOENDDUR_1,1,8,1403,FOFD: J1hii. How long have you had this experience: prolonged trickle,X2351F_II,0,
BACH2PUBLICUSE,,FLOENDFRQ_1,1,8,1402,FOFD: J1hi. Would you say: prolonged trickle,X2406F_II,0,
BACH2PUBLICUSE,,FLOENDHEP_1,1,8,1405,FOFD: J1hiv. Seen provider for this symptom: prolonged trickle,X2506F_II,0,
BACH2PUBLICUSE,,FLOENDTRT_1,1,8,1406,FOFD: J1hv. IF YES: Did you receive treatment: prolonged trickle,X2465F_II,0,
BACH2PUBLICUSE,,FLUIDIN,1,8,1033,FOIG: K5h. Overall fluid intake?,X2336F_II,0,
BACH2PUBLICUSE,,FNECK_M,1,8,550,PAIN: C3b. Front Neck: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FNECK_S,1,8,549,PAIN: C3a. Front Neck: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FOAMEVR,1,8,831,FOIC: D1d. Ever used foams,X2506F_II,0,
BACH2PUBLICUSE,,FOAMEVR_1,1,8,1270,FOFC: F1d. Have you and your partner ever used : Foams,X2506F_II,0,
BACH2PUBLICUSE,,FOAMNOW,1,8,832,FOIC: D1di. Are you or your partner currently using this method,X2506F_II,0,
BACH2PUBLICUSE,,FOAMNOW_1,1,8,1271,FOFC: F1di. If Yes: Are you and your partner currently using this method,X2506F_II,0,
BACH2PUBLICUSE,,FOREHEAD_M,1,8,546,PAIN: C1b. Forehead: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FOREHEAD_S,1,8,545,PAIN: C1a. Forehead: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FREEHOS_1,1,8,1252,FOFB: E7e. For regular care you go to: A Free clinic,X2506F_II,0,
BACH2PUBLICUSE,,FREE_T,1,8,283,"Free testosterone, pg/mL",BEST,12,
BACH2PUBLICUSE,,FRQU4_1,1,8,1374,FOFD: J1biii. Past 4 weeks problem for you: less than 2 hours,X2441F_II,0,
BACH2PUBLICUSE,,FRQUDUR,1,8,980,FOIG: K1bii. How long?,X2325F_II,0,
BACH2PUBLICUSE,,FRQUDUR_1,1,8,1373,FOFD: J1bii. How long have you had this experience: less than 2 hrs,X2351F_II,0,
BACH2PUBLICUSE,,FRQUFRQ,1,8,979,FOIG: K1bi. To urinate again less than 2 hours?,X2330F_II,0,
BACH2PUBLICUSE,,FRQUFRQ_1,1,8,1372,FOFD: J1bi. Would you say: less than 2 hours,X2406F_II,0,
BACH2PUBLICUSE,,FRQUHEP_1,1,8,1375,FOFD: J1biv. Seen a provider for this symptom: less than 2 hours,X2506F_II,0,
BACH2PUBLICUSE,,FRQUTRT_1,1,8,1376,FOFD: J1bv. IF YES: Did you receive treatment: less than 2 hours,X2465F_II,0,
BACH2PUBLICUSE,,FRQUZ4_1,1,8,1449,FOFD: J1qiii. Past 4 weeks problem for you: frequent urination day,X2441F_II,0,
BACH2PUBLICUSE,,FRQUZDUR,1,8,1008,FOIG: K1pii. How long?,X2325F_II,0,
BACH2PUBLICUSE,,FRQUZDUR_1,1,8,1448,FOFD: J1qii. How long have you had this experience:frequent urination day,X2351F_II,0,
BACH2PUBLICUSE,,FRQUZFRQ,1,8,1007,FOIG: K1pi. Frequent urination during the day?,X2330F_II,0,
BACH2PUBLICUSE,,FRQUZFRQ_1,1,8,1447,FOFD: J1qi. Would you say: frequent urination day,X2406F_II,0,
BACH2PUBLICUSE,,FRQUZHEP_1,1,8,1450,FOFD: J1qiv. Seen provider for this symptom: frequent urination day,X2506F_II,0,
BACH2PUBLICUSE,,FRQUZTRT_1,1,8,1451,FOFD: J1qv. IF YES: Did you receive treatment: frequent urination day,X2465F_II,0,
BACH2PUBLICUSE,,FRSTLANG,1,8,1634,FOIG: L5. What is the first language you learned to speak?,X2327F_II,0,
BACH2PUBLICUSE,,FSBEATTHR_1,1,8,802,MSAQ/WSAQ: Your age when you first had physical abuse/threaten (Batch 2-5),X2311F_II,0,
BACH2PUBLICUSE,,FSCHDSX_1,1,8,696,"MSAQ/WSAQ: During childhood, your age when you first had unwanted sexual experiences (Batch 1)",X2311F_II,0,
BACH2PUBLICUSE,,FSEMLABS_1,1,8,806,MSAQ/WSAQ: Your age when you first had emotional abuse (Batch 2-5),X2311F_II,0,
BACH2PUBLICUSE,,FSH,1,8,1111,"Follicle-stimulating hormone, IU/L",,6,
BACH2PUBLICUSE,,FSHLFT_M,1,8,554,PAIN: C5b. Front Shoulder Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FSHLFT_S,1,8,553,PAIN: C5a. Front Shoulder Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FSHRT_M,1,8,552,PAIN: C4b. Front Shoulder Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FSHRT_S,1,8,551,PAIN: C4a. Front Shoulder Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FSTADPE_1,1,8,729,"MSAQ/WSAQ: During adulthood, your age when you first had physical/threat/emotional abuse (Batch 1)",X2311F_II,0,
BACH2PUBLICUSE,,FSTADSX_1,1,8,700,"MSAQ/WSAQ: During adulthood, your age when you first had unwanted sexual experiences (Batch 1)",X2311F_II,0,
BACH2PUBLICUSE,,FSTCHDPE_1,1,8,725,"MSAQ/WSAQ: During childhood, your age when you first had physical/threat/emotional abuse (Batch 1)",X2311F_II,0,
BACH2PUBLICUSE,,FSTLBTHYR_1,1,8,470,FOFC: G7a. How old were you at the time of your first live birth,X2311F_II,0,
BACH2PUBLICUSE,,FSTSX_1,1,8,800,MSAQ/WSAQ: Your age when you first had unwanted sexual experiences (Batch 2-5),X2311F_II,0,
BACH2PUBLICUSE,,FTHILFT_M,1,8,588,PAIN: C22b. Front Thigh Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FTHILFT_S,1,8,587,PAIN: C22a. Front Thigh Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FTHIRT_M,1,8,586,PAIN: C21b. Front Thigh Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FTHIRT_S,1,8,585,PAIN: C21a. Front Thigh Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FULLTIME,1,8,1065,FOIG: L10. Are you working 35 hours more or less each week?,X2324F_II,0,
BACH2PUBLICUSE,,FULLTIME_1,1,8,1544,FOFE: K5. Working more or less than 35 hours each weak,X2347F_II,0,
BACH2PUBLICUSE,,FWRSTLFT_M,1,8,570,PAIN: C13b. Front Wrist Left: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FWRSTLFT_S,1,8,569,PAIN: C13a. Front Wrist Left: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,FWRSTRT_M,1,8,568,PAIN: C12b. Front Wrist Right: most pain,X2505F_II,0,
BACH2PUBLICUSE,,FWRSTRT_S,1,8,567,PAIN: C12a. Front Wrist Right: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,GARDEN,1,8,923,FOIE: F4c. Outdoor gardening,X2506F_II,0,
BACH2PUBLICUSE,,GARDEN_1,1,8,1159,FOFA: D4c. Last seven days: Outdoor gardening,X2496F_II,0,
BACH2PUBLICUSE,,GDIAB,1,8,1641,FOID: E3gg. Gestational diabetes,X2511F_II,0,
BACH2PUBLICUSE,,GDIABAGE,1,8,131,FOID: E3ggii. How old were you when you were first told,X2311F_II,0,
BACH2PUBLICUSE,,GDIABAGE_1,1,8,380,FOFB: E1rri. Ever told you had: Gestational Diabetes: Age,X2311F_II,0,
BACH2PUBLICUSE,,GDIABTX,1,8,130,FOID: E3ggi. Have you ever or are you currently receiving treatment,X2501F_II,0,
BACH2PUBLICUSE,,GDIAB_1,1,8,1684,FOFB: E1rr. Ever told you had: Gestational Diabetes,X2506F_II,0,
BACH2PUBLICUSE,,GENDER,1,8,811,FOIA: A5. Sex of respondent,X2428F_II,0,
BACH2PUBLICUSE,,GENDER_1,1,8,313,FOFA: A5. Sex of respondent,X2424F_II,0,
BACH2PUBLICUSE,,GENHERP,1,8,934,FOIF: G2c. Genital herpes,X2506F_II,0,
BACH2PUBLICUSE,,GENHERP_1,1,8,1280,FOFC: G2b. Have you ever been told you had: Genital Herpes,X2507F_II,0,
BACH2PUBLICUSE,,GEN_M,1,8,606,PAIN: C31b. Genitalia: most pain,X2505F_II,0,
BACH2PUBLICUSE,,GEN_S,1,8,605,PAIN: C31a. Genitalia: shaded pain,X2505F_II,0,
BACH2PUBLICUSE,,GOINGOUT,1,8,1032,"FOIG: K5g. Going to movies, shows, church, etc?",X2336F_II,0,
BACH2PUBLICUSE,,GOINGOUT_1,1,8,1500,"FOFD: J5g. Going to movies, shows, church, etc.",X2444F_II,0,
BACH2PUBLICUSE,,GONORRH,1,8,936,FOIF: G2e. Gonorrhea,X2506F_II,0,
BACH2PUBLICUSE,,GONORRH_1,1,8,1282,FOFC: G2e. Have you ever been told you had: Gonorrhea,X2507F_II,0,
BACH2PUBLICUSE,,GSTONES_1,1,8,1239,FOFB: E5a. Ever told you had: Gallstones,X2506F_II,0,
BACH2PUBLICUSE,,GSTONES_AGE1,1,8,402,FOFB: E5d. How old were you when you had gallbladder surgery: Age,X2311F_II,0,
BACH2PUBLICUSE,,GSTONES_SUR1,1,8,401,FOFB: E5c. Ever had: Gallbladder surgery,X2506F_II,0,
BACH2PUBLICUSE,,GSTONES_TRT1,1,8,400,FOFB: E5b. Ever had: Gallstones removed or dissolved,X2506F_II,0,
BACH2PUBLICUSE,,H20,1,8,969,FOIF: J12a. Water,X2311F_II,0,
BACH2PUBLICUSE,,H2O_1,1,8,1349,FOFC: I14a. In last 7 days: How many glasses of water you had,X2311F_II,0,
BACH2PUBLICUSE,,HBP,1,8,856,FOID: E3x. High blood pressure,X2511F_II,0,
BACH2PUBLICUSE,,HBPAGE,1,8,111,FOID: E3xii. How old were you when you were first told,X2311F_II,0,
BACH2PUBLICUSE,,HBPAGE_1,1,8,376,FOFB: E1kki. Ever told you had: High Blood Pressure: Age,X2311F_II,0,
BACH2PUBLICUSE,,HBPTX,1,8,110,FOID: E3xi. Have you ever or are you currently receiving treatment,X2501F_II,0,
BACH2PUBLICUSE,,HBP_1,1,8,1219,FOFB: E1kk. Ever told you had: High Blood Pressure,X2506F_II,0,
BACH2PUBLICUSE,,HCPFLARE,1,8,880,FOIE: E8c. A flare-up of an ongoing problem,X2506F_II,0,
BACH2PUBLICUSE,,HCPFLARE_1,1,8,1256,FOFB: E9c. Reason for visit: A Flare-up of an ongoing problem,X2506F_II,0,
BACH2PUBLICUSE,,HCPOTH,1,8,882,FOIE: E8e. Non-illness care,X2506F_II,0,
BACH2PUBLICUSE,,HCPOTH_1,1,8,1258,FOFB: E9e. Reason for visit: Non illness care,X2506F_II,0,
BACH2PUBLICUSE,,HCPROUT,1,8,879,FOIE: E8b. A routine visit for an ongoing problem,X2506F_II,0,
BACH2PUBLICUSE,,HCPROUT_1,1,8,1255,FOFB: E9b. Reason for visit: A Routine visit for ongoing problem,X2506F_II,0,
BACH2PUBLICUSE,,HCPSURG,1,8,881,FOIE: E8d. Pre- or post-surgery/injury care,X2506F_II,0,
BACH2PUBLICUSE,,HCPSURG_1,1,8,1257,FOFB: E9d. Reason for visit: A Pre/Post surgery care,X2506F_II,0,
BACH2PUBLICUSE,,HCPURG,1,8,878,FOIE: E8a. An urgent (acute) problem,X2506F_II,0,
