MEMNAME,MEMLABEL,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,INFORMAT
DILIN_PRO_VARIABLES,,MEMNAME,2,32,1,Library Member Name,,0,
DILIN_PRO_VARIABLES,,NAME,2,32,3,Variable Name,,0,
DILIN_PRO_VARIABLES,,TYPE,1,8,4,Variable Type,,0,
DILIN_PRO_VARIABLES,,VARNUM,1,8,6,Variable Number,,0,
DRUGCOMP_PRO,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DRUGCOMP_PRO,,RXFOLLOW,1,8,11,Follow medication schedule,RXFOLLOW,0,
DRUGCOMP_PRO,,RXLESS,1,8,7,Take medication less freq than prescribed,RXLESS,0,
DRUGCOMP_PRO,,RXLESTHN,1,8,10,Take medication less than prescribed,RXLESTHN,0,
DRUGCOMP_PRO,,RXMORE,1,8,8,Take medication more freq than prescribed,RXMORE,0,
DRUGCOMP_PRO,,RXMORTHN,1,8,12,Take medication more than prescribed,RXMORTHN,0,
DRUGCOMP_PRO,,RXNAME,2,80,9,Drug name,,0,
DRUGCOMP_PRO,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DRUGCOMP_PRO,,SURRO2,1,8,6,Surrogate respondent,SURRO2_,0,
DRUGCOMP_PRO,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DRUGCOMP_PRO,,VISIT,2,63,4,Inform visit name,,0,
DRUGCOMP_PRO,,VISITID,1,8,5,Inform generated visit number,,0,
DRUGCOMP_RET,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DRUGCOMP_RET,,RXFOLLOW,1,8,11,Follow medication schedule,RXFOLLOW,0,
DRUGCOMP_RET,,RXLESS,1,8,7,Take medication less freq than prescribed,RXLESS,0,
DRUGCOMP_RET,,RXLESTHN,1,8,10,Take medication less than prescribed,RXLESTHN,0,
DRUGCOMP_RET,,RXMORE,1,8,8,Take medication more freq than prescribed,RXMORE,0,
DRUGCOMP_RET,,RXMORTHN,1,8,12,Take medication more than prescribed,RXMORTHN,0,
DRUGCOMP_RET,,RXNAME,2,80,9,Drug name,,0,
DRUGCOMP_RET,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DRUGCOMP_RET,,SURRO2,1,8,6,Surrogate respondent,SURRO2_,0,
DRUGCOMP_RET,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DRUGCOMP_RET,,VISIT,2,63,4,Inform visit name,,0,
DRUGCOMP_RET,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB1_PRO,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB1_PRO,,DLAB01,1,8,51,Anti-HAV IgM,DLAB01_,0,
DXLAB1_PRO,,DLAB02,1,8,49,Anti-HCV,DLAB02_,0,
DXLAB1_PRO,,DLAB03,1,8,37,HCV RNA,DLAB03_,0,
DXLAB1_PRO,,DLAB04,1,8,47,HBsAg,DLAB04_,0,
DXLAB1_PRO,,DLAB05,1,8,52,Anti-HBc (Total or IgG) available?,DLAB05_,0,
DXLAB1_PRO,,DLAB06,1,8,30,Anti-HBc IgM,DLAB06_,0,
DXLAB1_PRO,,DLAB07,1,8,45,Anti-HBs,DLAB07_,0,
DXLAB1_PRO,,DLAB08,1,8,23,HBeAg,DLAB08_,0,
DXLAB1_PRO,,DLAB09,1,8,39,Anti-HBe,DLAB09_,0,
DXLAB1_PRO,,DLAB10,1,8,31,HBV-DNA,DLAB10_,0,
DXLAB1_PRO,,DLAB11,1,8,15,Anti-HDV,DLAB11_,0,
DXLAB1_PRO,,DLAB12,1,8,6,Anti-HIV,DLAB12_,0,
DXLAB1_PRO,,DLAB13,1,8,9,Anti-nuclear antibodies (ANA),DLAB13_,0,
DXLAB1_PRO,,DLAB14,1,8,10,Anti-smooth muscle antibodies (ASMA),DLAB14_,0,
DXLAB1_PRO,,DLAB15,1,8,13,Anti-mitochondrial antibodies (AMA),DLAB15_,0,
DXLAB1_PRO,,DLAB16,1,8,41,Heterophile antibody or monospot available?,DLAB16_,0,
DXLAB1_PRO,,DLAB17,1,8,29,Serum ceruloplasmin,DLAB17_,0,
DXLAB1_PRO,,DLABDT01,1,8,70,Studyday of Date - Anti-HAV IgM,,0,
DXLAB1_PRO,,DLABDT02,1,8,71,Studyday of Date - Anti-HCV,,0,
DXLAB1_PRO,,DLABDT03,1,8,72,Studyday of Date - HCV RNA,,0,
DXLAB1_PRO,,DLABDT04,1,8,73,Studyday of Date - HBsAg,,0,
DXLAB1_PRO,,DLABDT05,1,8,74,Studyday of Date - Anti-HBc,,0,
DXLAB1_PRO,,DLABDT06,1,8,75,Studyday of Date - Anti-HBc IgM,,0,
DXLAB1_PRO,,DLABDT07,1,8,76,Studyday of Date - Anti-HBs,,0,
DXLAB1_PRO,,DLABDT08,1,8,77,Studyday of Date - HBeAg,,0,
DXLAB1_PRO,,DLABDT09,1,8,78,Studyday of Date - Anti-HBe,,0,
DXLAB1_PRO,,DLABDT10,1,8,79,Studyday of Date - HBV-DNA,,0,
DXLAB1_PRO,,DLABDT11,1,8,80,Studyday of Date - Anti-HDV,,0,
DXLAB1_PRO,,DLABDT12,1,8,81,Studyday of Date - Anti-HIV,,0,
DXLAB1_PRO,,DLABDT13,1,8,82,Studyday of Date - ANA,,0,
DXLAB1_PRO,,DLABDT14,1,8,83,Studyday of Date - ASMA,,0,
DXLAB1_PRO,,DLABDT15,1,8,84,Studyday of Date - AMA,,0,
DXLAB1_PRO,,DLABDT16,1,8,85,Studyday of Date - Heterophile antibody,,0,
DXLAB1_PRO,,DLABDT17,1,8,86,Studyday of Date - Serum ceruloplasmin,,0,
DXLAB1_PRO,,DLABFL01,1,8,53,Imputed flag: Date - Anti-HAV IgM,,0,
DXLAB1_PRO,,DLABFL02,1,8,54,Imputed flag: Date - Anti-HCV,,0,
DXLAB1_PRO,,DLABFL03,1,8,55,Imputed flag: Date - HCV RNA,,0,
DXLAB1_PRO,,DLABFL04,1,8,56,Imputed flag: Date - HBsAg,,0,
DXLAB1_PRO,,DLABFL05,1,8,57,Imputed flag: Date - Anti-HBc,,0,
DXLAB1_PRO,,DLABFL06,1,8,58,Imputed flag: Date - Anti-HBc IgM,,0,
DXLAB1_PRO,,DLABFL07,1,8,59,Imputed flag: Date - Anti-HBs,,0,
DXLAB1_PRO,,DLABFL08,1,8,60,Imputed flag: Date - HBeAg,,0,
DXLAB1_PRO,,DLABFL09,1,8,61,Imputed flag: Date - Anti-HBe,,0,
DXLAB1_PRO,,DLABFL10,1,8,62,Imputed flag: Date - HBV-DNA,,0,
DXLAB1_PRO,,DLABFL11,1,8,63,Imputed flag: Date - Anti-HDV,,0,
DXLAB1_PRO,,DLABFL12,1,8,64,Imputed flag: Date - Anti-HIV,,0,
DXLAB1_PRO,,DLABFL13,1,8,65,Imputed flag: Date - ANA,,0,
DXLAB1_PRO,,DLABFL14,1,8,66,Imputed flag: Date - ASMA,,0,
DXLAB1_PRO,,DLABFL15,1,8,67,Imputed flag: Date - AMA,,0,
DXLAB1_PRO,,DLABFL16,1,8,68,Imputed flag: Date - Heterophile antibody,,0,
DXLAB1_PRO,,DLABFL17,1,8,69,Imputed flag: Date - Serum ceruloplasmin,,0,
DXLAB1_PRO,,DLABTP13,1,8,32,Type of test - ANA,DLABTP13_,0,
DXLAB1_PRO,,DLABTP14,1,8,38,Type of test - ASMA,DLABTP14_,0,
DXLAB1_PRO,,DLABTP15,1,8,42,Type of test - AMA,DLABTP15_,0,
DXLAB1_PRO,,DRSLT01,1,8,34,Result - Anti-HAV IgM,DRSLT01_,0,
DXLAB1_PRO,,DRSLT02,1,8,36,Result - Anti-HCV,DRSLT02_,0,
DXLAB1_PRO,,DRSLT03,1,8,46,Result - HCV RNA,DRSLT03_,0,
DXLAB1_PRO,,DRSLT04,1,8,48,Result - HBsAg,DRSLT04_,0,
DXLAB1_PRO,,DRSLT05,1,8,26,Result - Anti-HBc,DRSLT05_,0,
DXLAB1_PRO,,DRSLT06,1,8,21,Result - Anti-HBc IgM,DRSLT06_,0,
DXLAB1_PRO,,DRSLT07,1,8,17,Result - Anti-HBs,DRSLT07_,0,
DXLAB1_PRO,,DRSLT08,1,8,19,Result - HBeAg,DRSLT08_,0,
DXLAB1_PRO,,DRSLT09,1,8,44,Result - Anti-HBe,DRSLT09_,0,
DXLAB1_PRO,,DRSLT10,1,8,25,Result - HBV-DNA,DRSLT10_,0,
DXLAB1_PRO,,DRSLT11,1,8,22,Result - Anti-HDV,DRSLT11_,0,
DXLAB1_PRO,,DRSLT12,1,8,40,Result - Anti-HIV,DRSLT12_,0,
DXLAB1_PRO,,DRSLT13,1,8,7,Result - ANA,DRSLT13_,0,
DXLAB1_PRO,,DRSLT14,1,8,8,Result - ASMA,DRSLT14_,0,
DXLAB1_PRO,,DRSLT15,1,8,35,Result - AMA,DRSLT15_,0,
DXLAB1_PRO,,DRSLT16,1,8,24,Result - Heterophile antibody,DRSLT16_,0,
DXLAB1_PRO,,DRSLT17,1,8,18,Result - Serum ceruloplasmin,,0,
DXLAB1_PRO,,DXTITR13,1,8,27,Threshold - ANA,DXTITR13_,0,
DXLAB1_PRO,,DXTITR14,1,8,11,Threshold - ASMA,DXTITR14_,0,
DXLAB1_PRO,,DXTITR15,1,8,43,Threshold - AMA,DXTITR15_,0,
DXLAB1_PRO,,DXULN13,1,8,12,Threshold value - ANA,,0,
DXLAB1_PRO,,DXULN14,1,8,50,Threshold value - ASMA,,0,
DXLAB1_PRO,,DXULN15,1,8,14,Threshold value - AMA,,0,
DXLAB1_PRO,,DXULN17,1,8,33,Threshold value - Serum ceruloplasmin,,0,
DXLAB1_PRO,,DXVAL13,1,8,20,Value - ANA,,0,
DXLAB1_PRO,,DXVAL14,1,8,16,Value - ASMA,,0,
DXLAB1_PRO,,DXVAL15,1,8,28,Value - AMA,,0,
DXLAB1_PRO,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DXLAB1_PRO,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DXLAB1_PRO,,VISIT,2,63,4,Inform visit name,,0,
DXLAB1_PRO,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB1_RET,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB1_RET,,DLAB01,1,8,51,Anti-HAV IgM,DLAB01_,0,
DXLAB1_RET,,DLAB02,1,8,49,Anti-HCV,DLAB02_,0,
DXLAB1_RET,,DLAB03,1,8,37,HCV RNA,DLAB03_,0,
DXLAB1_RET,,DLAB04,1,8,47,HBsAg,DLAB04_,0,
DXLAB1_RET,,DLAB05,1,8,52,Anti-HBc (Total or IgG) available?,DLAB05_,0,
DXLAB1_RET,,DLAB06,1,8,30,Anti-HBc IgM,DLAB06_,0,
DXLAB1_RET,,DLAB07,1,8,45,Anti-HBs,DLAB07_,0,
DXLAB1_RET,,DLAB08,1,8,23,HBeAg,DLAB08_,0,
DXLAB1_RET,,DLAB09,1,8,39,Anti-HBe,DLAB09_,0,
DXLAB1_RET,,DLAB10,1,8,31,HBV-DNA,DLAB10_,0,
DXLAB1_RET,,DLAB11,1,8,15,Anti-HDV,DLAB11_,0,
DXLAB1_RET,,DLAB12,1,8,6,Anti-HIV,DLAB12_,0,
DXLAB1_RET,,DLAB13,1,8,9,Anti-nuclear antibodies (ANA),DLAB13_,0,
DXLAB1_RET,,DLAB14,1,8,10,Anti-smooth muscle antibodies (ASMA),DLAB14_,0,
DXLAB1_RET,,DLAB15,1,8,13,Anti-mitochondrial antibodies (AMA),DLAB15_,0,
DXLAB1_RET,,DLAB16,1,8,41,Heterophile antibody or monospot available?,DLAB16_,0,
DXLAB1_RET,,DLAB17,1,8,29,Serum ceruloplasmin,DLAB17_,0,
DXLAB1_RET,,DLABDT01,1,8,70,Studyday of Date - Anti-HAV IgM,,0,
DXLAB1_RET,,DLABDT02,1,8,71,Studyday of Date - Anti-HCV,,0,
DXLAB1_RET,,DLABDT03,1,8,72,Studyday of Date - HCV RNA,,0,
DXLAB1_RET,,DLABDT04,1,8,73,Studyday of Date - HBsAg,,0,
DXLAB1_RET,,DLABDT05,1,8,74,Studyday of Date - Anti-HBc,,0,
DXLAB1_RET,,DLABDT06,1,8,75,Studyday of Date - Anti-HBc IgM,,0,
DXLAB1_RET,,DLABDT07,1,8,76,Studyday of Date - Anti-HBs,,0,
DXLAB1_RET,,DLABDT08,1,8,77,Studyday of Date - HBeAg,,0,
DXLAB1_RET,,DLABDT09,1,8,78,Studyday of Date - Anti-HBe,,0,
DXLAB1_RET,,DLABDT10,1,8,79,Studyday of Date - HBV-DNA,,0,
DXLAB1_RET,,DLABDT11,1,8,80,Studyday of Date - Anti-HDV,,0,
DXLAB1_RET,,DLABDT12,1,8,81,Studyday of Date - Anti-HIV,,0,
DXLAB1_RET,,DLABDT13,1,8,82,Studyday of Date - ANA,,0,
DXLAB1_RET,,DLABDT14,1,8,83,Studyday of Date - ASMA,,0,
DXLAB1_RET,,DLABDT15,1,8,84,Studyday of Date - AMA,,0,
DXLAB1_RET,,DLABDT16,1,8,85,Studyday of Date - Heterophile antibody,,0,
DXLAB1_RET,,DLABDT17,1,8,86,Studyday of Date - Serum ceruloplasmin,,0,
DXLAB1_RET,,DLABFL01,1,8,53,Imputed flag: Date - Anti-HAV IgM,,0,
DXLAB1_RET,,DLABFL02,1,8,54,Imputed flag: Date - Anti-HCV,,0,
DXLAB1_RET,,DLABFL03,1,8,55,Imputed flag: Date - HCV RNA,,0,
DXLAB1_RET,,DLABFL04,1,8,56,Imputed flag: Date - HBsAg,,0,
DXLAB1_RET,,DLABFL05,1,8,57,Imputed flag: Date - Anti-HBc,,0,
DXLAB1_RET,,DLABFL06,1,8,58,Imputed flag: Date - Anti-HBc IgM,,0,
DXLAB1_RET,,DLABFL07,1,8,59,Imputed flag: Date - Anti-HBs,,0,
DXLAB1_RET,,DLABFL08,1,8,60,Imputed flag: Date - HBeAg,,0,
DXLAB1_RET,,DLABFL09,1,8,61,Imputed flag: Date - Anti-HBe,,0,
DXLAB1_RET,,DLABFL10,1,8,62,Imputed flag: Date - HBV-DNA,,0,
DXLAB1_RET,,DLABFL11,1,8,63,Imputed flag: Date - Anti-HDV,,0,
DXLAB1_RET,,DLABFL12,1,8,64,Imputed flag: Date - Anti-HIV,,0,
DXLAB1_RET,,DLABFL13,1,8,65,Imputed flag: Date - ANA,,0,
DXLAB1_RET,,DLABFL14,1,8,66,Imputed flag: Date - ASMA,,0,
DXLAB1_RET,,DLABFL15,1,8,67,Imputed flag: Date - AMA,,0,
DXLAB1_RET,,DLABFL16,1,8,68,Imputed flag: Date - Heterophile antibody,,0,
DXLAB1_RET,,DLABFL17,1,8,69,Imputed flag: Date - Serum ceruloplasmin,,0,
DXLAB1_RET,,DLABTP13,1,8,32,Type of test - ANA,DLABTP13_,0,
DXLAB1_RET,,DLABTP14,1,8,38,Type of test - ASMA,DLABTP14_,0,
DXLAB1_RET,,DLABTP15,1,8,42,Type of test - AMA,DLABTP15_,0,
DXLAB1_RET,,DRSLT01,1,8,34,Result - Anti-HAV IgM,DRSLT01_,0,
DXLAB1_RET,,DRSLT02,1,8,36,Result - Anti-HCV,DRSLT02_,0,
DXLAB1_RET,,DRSLT03,1,8,46,Result - HCV RNA,DRSLT03_,0,
DXLAB1_RET,,DRSLT04,1,8,48,Result - HBsAg,DRSLT04_,0,
DXLAB1_RET,,DRSLT05,1,8,26,Result - Anti-HBc,DRSLT05_,0,
DXLAB1_RET,,DRSLT06,1,8,21,Result - Anti-HBc IgM,DRSLT06_,0,
DXLAB1_RET,,DRSLT07,1,8,17,Result - Anti-HBs,DRSLT07_,0,
DXLAB1_RET,,DRSLT08,1,8,19,Result - HBeAg,DRSLT08_,0,
DXLAB1_RET,,DRSLT09,1,8,44,Result - Anti-HBe,DRSLT09_,0,
DXLAB1_RET,,DRSLT10,1,8,25,Result - HBV-DNA,DRSLT10_,0,
DXLAB1_RET,,DRSLT11,1,8,22,Result - Anti-HDV,DRSLT11_,0,
DXLAB1_RET,,DRSLT12,1,8,40,Result - Anti-HIV,DRSLT12_,0,
DXLAB1_RET,,DRSLT13,1,8,7,Result - ANA,DRSLT13_,0,
DXLAB1_RET,,DRSLT14,1,8,8,Result - ASMA,DRSLT14_,0,
DXLAB1_RET,,DRSLT15,1,8,35,Result - AMA,DRSLT15_,0,
DXLAB1_RET,,DRSLT16,1,8,24,Result - Heterophile antibody,DRSLT16_,0,
DXLAB1_RET,,DRSLT17,1,8,18,Result - Serum ceruloplasmin,,0,
DXLAB1_RET,,DXTITR13,1,8,27,Threshold - ANA,DXTITR13_,0,
DXLAB1_RET,,DXTITR14,1,8,11,Threshold - ASMA,DXTITR14_,0,
DXLAB1_RET,,DXTITR15,1,8,43,Threshold - AMA,DXTITR15_,0,
DXLAB1_RET,,DXULN13,1,8,12,Threshold value - ANA,,0,
DXLAB1_RET,,DXULN14,1,8,50,Threshold value - ASMA,,0,
DXLAB1_RET,,DXULN15,1,8,14,Threshold value - AMA,,0,
DXLAB1_RET,,DXULN17,1,8,33,Threshold value - Serum ceruloplasmin,,0,
DXLAB1_RET,,DXVAL13,1,8,20,Value - ANA,,0,
DXLAB1_RET,,DXVAL14,1,8,16,Value - ASMA,,0,
DXLAB1_RET,,DXVAL15,1,8,28,Value - AMA,,0,
DXLAB1_RET,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DXLAB1_RET,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DXLAB1_RET,,VISIT,2,63,4,Inform visit name,,0,
DXLAB1_RET,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB2_PRO,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB2_PRO,,DLAB18,1,8,28,Serum alpha-1 antitrypsin,DLAB18_,0,
DXLAB2_PRO,,DLAB19,1,8,26,Serum iron,DLAB19_,0,
DXLAB2_PRO,,DLAB20,1,8,12,Serum transferrin,DLAB20_,0,
DXLAB2_PRO,,DLAB21,1,8,21,Serum ferritin,DLAB21_,0,
DXLAB2_PRO,,DLAB22,1,8,30,Serum IgM,DLAB22_,0,
DXLAB2_PRO,,DLAB23,1,8,15,Serum IgG,DLAB23_,0,
DXLAB2_PRO,,DLAB24,1,8,11,Serum IgA,DLAB24_,0,
DXLAB2_PRO,,DLAB25,1,8,24,Anti CMV IgM,DLAB25_,0,
DXLAB2_PRO,,DLAB26,1,8,23,Anti-HAV (total),DLAB26_,0,
DXLAB2_PRO,,DLABDT18,1,8,40,Studyday of Date - Serum alpha-1 antitrypsin,,0,
DXLAB2_PRO,,DLABDT19,1,8,41,Studyday of Date - Serum iron,,0,
DXLAB2_PRO,,DLABDT20,1,8,42,Studyday of Date - Serum transferrin,,0,
DXLAB2_PRO,,DLABDT21,1,8,43,Studyday of Date - Serum ferritin,,0,
DXLAB2_PRO,,DLABDT22,1,8,44,Studyday of Date - Serum IgM,,0,
DXLAB2_PRO,,DLABDT23,1,8,45,Studyday of Date - Serum IgG,,0,
DXLAB2_PRO,,DLABDT24,1,8,46,Studyday of Date - Serum IgA,,0,
DXLAB2_PRO,,DLABDT25,1,8,47,Studyday of Date - Anti CMV IgM,,0,
DXLAB2_PRO,,DLABDT26,1,8,48,Studyday of Date - Anti-HAV (total),,0,
DXLAB2_PRO,,DLABFL18,1,8,31,Imputed flag: Date - Serum alpha-1 antitrypsin,,0,
DXLAB2_PRO,,DLABFL19,1,8,32,Imputed flag: Date - Serum iron,,0,
DXLAB2_PRO,,DLABFL20,1,8,33,Imputed flag: Date - Serum transferrin,,0,
DXLAB2_PRO,,DLABFL21,1,8,34,Imputed flag: Date - Serum ferritin,,0,
DXLAB2_PRO,,DLABFL22,1,8,35,Imputed flag: Date - Serum IgM,,0,
DXLAB2_PRO,,DLABFL23,1,8,36,Imputed flag: Date - Serum IgG,,0,
DXLAB2_PRO,,DLABFL24,1,8,37,Imputed flag: Date - Serum IgA,,0,
DXLAB2_PRO,,DLABFL25,1,8,38,Imputed flag: Date - Anti CMV IgM,,0,
DXLAB2_PRO,,DLABFL26,1,8,39,Imputed flag: Date - Anti-HAV (total),,0,
DXLAB2_PRO,,DRSLT25,1,8,16,Result - Anti CMV IgM,DRSLT25_,0,
DXLAB2_PRO,,DRSLT26,1,8,27,Result - Anti HAV (total),DRSLT26_,0,
DXLAB2_PRO,,DXRSLT18,1,8,20,Value - Serum alpha-1 antitrypsin,,0,
DXLAB2_PRO,,DXRSLT19,1,8,17,Value - Serum iron,,0,
DXLAB2_PRO,,DXRSLT20,1,8,25,Value - Serum transferrin,,0,
DXLAB2_PRO,,DXRSLT21,1,8,9,Value - Serum ferritin,,0,
DXLAB2_PRO,,DXRSLT22,1,8,7,Value - Serum IgM,,0,
DXLAB2_PRO,,DXRSLT23,1,8,13,Value - Serum IgG,,0,
DXLAB2_PRO,,DXRSLT24,1,8,22,Value - Serum IgA,,0,
DXLAB2_PRO,,DXULN18,1,8,8,Threshold - Serum alpha-1 antitrypsin,,0,
DXLAB2_PRO,,DXULN19,1,8,19,Threshold - Serum iron,,0,
DXLAB2_PRO,,DXULN20,1,8,14,Threshold - Serum transferrin,,0,
DXLAB2_PRO,,DXULN21,1,8,6,Threshold - Serum ferritin,,0,
DXLAB2_PRO,,DXULN22,1,8,29,Threshold - Serum IgM,,0,
DXLAB2_PRO,,DXULN23,1,8,18,Threshold - Serum IgG,,0,
DXLAB2_PRO,,DXULN24,1,8,10,Threshold - Serum IgA,,0,
DXLAB2_PRO,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DXLAB2_PRO,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DXLAB2_PRO,,VISIT,2,63,4,Inform visit name,,0,
DXLAB2_PRO,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB2_RET,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB2_RET,,DLAB18,1,8,28,Serum alpha-1 antitrypsin,DLAB18_,0,
DXLAB2_RET,,DLAB19,1,8,26,Serum iron,DLAB19_,0,
DXLAB2_RET,,DLAB20,1,8,12,Serum transferrin,DLAB20_,0,
DXLAB2_RET,,DLAB21,1,8,21,Serum ferritin,DLAB21_,0,
DXLAB2_RET,,DLAB22,1,8,30,Serum IgM,DLAB22_,0,
DXLAB2_RET,,DLAB23,1,8,15,Serum IgG,DLAB23_,0,
DXLAB2_RET,,DLAB24,1,8,11,Serum IgA,DLAB24_,0,
DXLAB2_RET,,DLAB25,1,8,24,Anti CMV IgM,DLAB25_,0,
DXLAB2_RET,,DLAB26,1,8,23,Anti-HAV (total),DLAB26_,0,
DXLAB2_RET,,DLABDT18,1,8,40,Studyday of Date - Serum alpha-1 antitrypsin,,0,
DXLAB2_RET,,DLABDT19,1,8,41,Studyday of Date - Serum iron,,0,
DXLAB2_RET,,DLABDT20,1,8,42,Studyday of Date - Serum transferrin,,0,
DXLAB2_RET,,DLABDT21,1,8,43,Studyday of Date - Serum ferritin,,0,
DXLAB2_RET,,DLABDT22,1,8,44,Studyday of Date - Serum IgM,,0,
DXLAB2_RET,,DLABDT23,1,8,45,Studyday of Date - Serum IgG,,0,
DXLAB2_RET,,DLABDT24,1,8,46,Studyday of Date - Serum IgA,,0,
DXLAB2_RET,,DLABDT25,1,8,47,Studyday of Date - Anti CMV IgM,,0,
DXLAB2_RET,,DLABDT26,1,8,48,Studyday of Date - Anti-HAV (total),,0,
DXLAB2_RET,,DLABFL18,1,8,31,Imputed flag: Date - Serum alpha-1 antitrypsin,,0,
DXLAB2_RET,,DLABFL19,1,8,32,Imputed flag: Date - Serum iron,,0,
DXLAB2_RET,,DLABFL20,1,8,33,Imputed flag: Date - Serum transferrin,,0,
DXLAB2_RET,,DLABFL21,1,8,34,Imputed flag: Date - Serum ferritin,,0,
DXLAB2_RET,,DLABFL22,1,8,35,Imputed flag: Date - Serum IgM,,0,
DXLAB2_RET,,DLABFL23,1,8,36,Imputed flag: Date - Serum IgG,,0,
DXLAB2_RET,,DLABFL24,1,8,37,Imputed flag: Date - Serum IgA,,0,
DXLAB2_RET,,DLABFL25,1,8,38,Imputed flag: Date - Anti CMV IgM,,0,
DXLAB2_RET,,DLABFL26,1,8,39,Imputed flag: Date - Anti-HAV (total),,0,
DXLAB2_RET,,DRSLT25,1,8,16,Result - Anti CMV IgM,DRSLT25_,0,
DXLAB2_RET,,DRSLT26,1,8,27,Result - Anti HAV (total),DRSLT26_,0,
DXLAB2_RET,,DXRSLT18,1,8,20,Value - Serum alpha-1 antitrypsin,,0,
DXLAB2_RET,,DXRSLT19,1,8,17,Value - Serum iron,,0,
DXLAB2_RET,,DXRSLT20,1,8,25,Value - Serum transferrin,,0,
DXLAB2_RET,,DXRSLT21,1,8,9,Value - Serum ferritin,,0,
DXLAB2_RET,,DXRSLT22,1,8,7,Value - Serum IgM,,0,
DXLAB2_RET,,DXRSLT23,1,8,13,Value - Serum IgG,,0,
DXLAB2_RET,,DXRSLT24,1,8,22,Value - Serum IgA,,0,
DXLAB2_RET,,DXULN18,1,8,8,Threshold - Serum alpha-1 antitrypsin,,0,
DXLAB2_RET,,DXULN19,1,8,19,Threshold - Serum iron,,0,
DXLAB2_RET,,DXULN20,1,8,14,Threshold - Serum transferrin,,0,
DXLAB2_RET,,DXULN21,1,8,6,Threshold - Serum ferritin,,0,
DXLAB2_RET,,DXULN22,1,8,29,Threshold - Serum IgM,,0,
DXLAB2_RET,,DXULN23,1,8,18,Threshold - Serum IgG,,0,
DXLAB2_RET,,DXULN24,1,8,10,Threshold - Serum IgA,,0,
DXLAB2_RET,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DXLAB2_RET,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DXLAB2_RET,,VISIT,2,63,4,Inform visit name,,0,
DXLAB2_RET,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB3_PRO,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB3_PRO,,DXLABSER,1,8,9,Additional ANA or ASMA results,DXLABSER,0,
DXLAB3_PRO,,DXLABSPE,1,8,8,Serum protein electrophoresis: Not Done,DXLABSPE,0,
DXLAB3_PRO,,SPEALBUN,1,8,11,Albumin,,0,
DXLAB3_PRO,,SPEALPH1,1,8,13,Alpha-1,,0,
DXLAB3_PRO,,SPEALPH2,1,8,12,Alpha-2,,0,
DXLAB3_PRO,,SPEBETA,1,8,6,Beta,,0,
DXLAB3_PRO,,SPEGAMMA,1,8,7,Gamma,,0,
DXLAB3_PRO,,SPELABDT,1,8,15,Studyday of Date sample drawn,,0,
DXLAB3_PRO,,SPELABFL,1,8,14,Imputed flag: Date sample drawn,,0,
DXLAB3_PRO,,SPETPRO,1,8,10,Total protein,,0,
DXLAB3_PRO,,STUDY,2,13,2,Prospective or Retrospective Study,,0,
DXLAB3_PRO,,UNIQUEID,1,8,3,unique deidnum across both protocol,,0,
DXLAB3_PRO,,VISIT,2,63,4,Inform visit name,,0,
DXLAB3_PRO,,VISITID,1,8,5,Inform generated visit number,,0,
DXLAB3_RET,,DEIDNUM,1,8,1,Deidentified Subject Number,,0,
DXLAB3_RET,,DXLABSER,1,8,9,Additional ANA or ASMA results,DXLABSER,0,
DXLAB3_RET,,DXLABSPE,1,8,8,Serum protein electrophoresis: Not Done,DXLABSPE,0,
DXLAB3_RET,,SPEALBUN,1,8,11,Albumin,,0,
DXLAB3_RET,,SPEALPH1,1,8,13,Alpha-1,,0,
DXLAB3_RET,,SPEALPH2,1,8,12,Alpha-2,,0,
DXLAB3_RET,,SPEBETA,1,8,6,Beta,,0,
DXLAB3_RET,,SPEGAMMA,1,8,7,Gamma,,0,
DXLAB3_RET,,SPELABDT,1,8,15,Studyday of Date sample drawn,,0,
DXLAB3_RET,,SPELABFL,1,8,14,Imputed flag: Date sample drawn,,0,
